UF,Tipo Crime,Mês,2015,2016,2017,2018,2019,2020,2021,2022
Piauí,Estupro,maio,40,54,80,64,51,53,72,108
Piauí,Estupro,março,34,44,58,56,57,35,69,89
Piauí,Estupro,novembro,44,59,72,56,63,79,65,75
Piauí,Estupro,outubro,51,59,111,51,60,61,97,96
Piauí,Estupro,setembro,61,59,67,60,61,74,91,92
Piauí,Furto de veículo,abril,107,173,234,152,221,151,140,196
Piauí,Furto de veículo,agosto,140,221,206,293,299,144,218,209
Piauí,Furto de veículo,dezembro,177,205,220,256,226,227,200,188
Piauí,Furto de veículo,fevereiro,128,171,208,235,213,280,145,160
Piauí,Furto de veículo,janeiro,142,170,200,240,216,241,189,190
Piauí,Furto de veículo,julho,138,215,199,284,262,112,185,188
Piauí,Furto de veículo,junho,102,210,209,304,252,143,165,169
Piauí,Furto de veículo,maio,128,205,244,176,252,118,158,210
Piauí,Furto de veículo,março,113,144,206,266,244,212,123,200
Piauí,Furto de veículo,novembro,118,225,194,324,242,216,174,197
Piauí,Furto de veículo,outubro,169,246,218,334,252,203,165,195
Piauí,Furto de veículo,setembro,179,204,225,340,264,142,183,226
Piauí,Homicídio doloso,abril,40,45,64,38,52,66,67,84
Piauí,Homicídio doloso,agosto,50,49,47,47,32,48,54,64
Piauí,Homicídio doloso,dezembro,74,61,43,49,47,76,81,76
Piauí,Homicídio doloso,fevereiro,51,53,44,46,30,45,49,50
Piauí,Homicídio doloso,janeiro,49,58,53,48,47,42,53,46
Piauí,Homicídio doloso,julho,34,52,48,44,46,56,57,67
Piauí,Homicídio doloso,junho,39,43,52,59,41,55,52,46
Piauí,Homicídio doloso,maio,54,57,57,42,62,45,67,71
Piauí,Homicídio doloso,março,53,59,41,48,47,48,41,60
Piauí,Homicídio doloso,novembro,61,52,48,55,47,63,74,64
Piauí,Homicídio doloso,outubro,56,57,46,43,51,66,69,74
Piauí,Homicídio doloso,setembro,49,55,55,43,46,53,74,81
Piauí,Lesão corporal seguida de morte,abril,0,0,1,0,3,0,0,1
Piauí,Lesão corporal seguida de morte,agosto,0,1,0,0,0,0,0,0
Piauí,Lesão corporal seguida de morte,dezembro,2,1,1,2,1,1,0,1
Piauí,Lesão corporal seguida de morte,fevereiro,2,1,0,1,1,2,0,0
Piauí,Lesão corporal seguida de morte,janeiro,2,0,1,1,0,0,0,0
Piauí,Lesão corporal seguida de morte,julho,1,2,0,1,1,0,2,1
Piauí,Lesão corporal seguida de morte,junho,2,2,1,1,2,0,0,1
Piauí,Lesão corporal seguida de morte,maio,0,2,2,0,4,0,1,0
Piauí,Lesão corporal seguida de morte,março,0,1,2,1,0,0,0,0
Piauí,Lesão corporal seguida de morte,novembro,0,2,1,1,3,4,0,0
Piauí,Lesão corporal seguida de morte,outubro,2,1,1,0,0,1,0,0
Piauí,Lesão corporal seguida de morte,setembro,0,1,0,0,0,0,0,3
Piauí,Roubo a instituição financeira,abril,1,1,1,1,1,0,2,0
Piauí,Roubo a instituição financeira,agosto,1,0,0,2,0,0,0,0
Piauí,Roubo a instituição financeira,dezembro,0,3,0,0,0,0,0,0
Piauí,Roubo a instituição financeira,fevereiro,0,2,0,0,1,0,0,0
Piauí,Roubo a instituição financeira,janeiro,1,0,0,1,0,1,0,0
Piauí,Roubo a instituição financeira,julho,0,0,0,1,0,1,2,0
Piauí,Roubo a instituição financeira,junho,3,0,0,0,0,0,0,0
Piauí,Roubo a instituição financeira,maio,0,1,1,0,0,0,0,0
Piauí,Roubo a instituição financeira,março,0,2,0,0,0,1,0,0
Piauí,Roubo a instituição financeira,novembro,0,0,0,0,0,0,0,0
Piauí,Roubo a instituição financeira,outubro,0,2,1,1,2,2,1,0
Piauí,Roubo a instituição financeira,setembro,0,1,2,1,0,0,0,0
Piauí,Roubo de carga,abril,1,1,2,1,1,1,0,3
Piauí,Roubo de carga,agosto,1,1,6,1,5,0,0,1
Piauí,Roubo de carga,dezembro,0,3,2,1,2,3,0,2
Piauí,Roubo de carga,fevereiro,2,2,2,4,2,2,1,0
Piauí,Roubo de carga,janeiro,0,1,5,1,0,1,1,1
Piauí,Roubo de carga,julho,1,2,2,3,1,1,3,0
Piauí,Roubo de carga,junho,1,1,3,5,2,1,3,1
Piauí,Roubo de carga,maio,1,1,2,3,0,1,1,0
Piauí,Roubo de carga,março,0,0,2,0,2,0,1,2
Piauí,Roubo de carga,novembro,1,2,4,4,1,1,1,0
Piauí,Roubo de carga,outubro,1,0,1,4,0,1,0,4
Piauí,Roubo de carga,setembro,0,1,2,2,3,0,1,2
Piauí,Roubo de veículo,abril,210,227,268,266,391,315,341,404
Piauí,Roubo de veículo,agosto,174,256,269,321,380,244,372,417
Piauí,Roubo de veículo,dezembro,304,248,234,310,354,373,394,397
Piauí,Roubo de veículo,fevereiro,248,286,232,281,347,450,383,384
Piauí,Roubo de veículo,janeiro,360,307,232,306,343,377,398,372
Piauí,Roubo de veículo,julho,219,288,236,358,326,210,383,369
Piauí,Roubo de veículo,junho,212,250,276,359,324,270,354,334
Piauí,Roubo de veículo,maio,221,275,285,308,406,264,343,332
Piauí,Roubo de veículo,março,224,286,262,333,350,452,382,454
Piauí,Roubo de veículo,novembro,257,308,244,331,382,336,385,391
Piauí,Roubo de veículo,outubro,247,320,299,349,349,340,380,412
Piauí,Roubo de veículo,setembro,200,271,264,358,358,265,363,371
Piauí,Roubo seguido de morte (latrocínio),abril,3,6,2,4,4,2,2,1
Piauí,Roubo seguido de morte (latrocínio),agosto,2,3,2,5,2,2,3,1
Piauí,Roubo seguido de morte (latrocínio),dezembro,10,7,2,4,3,1,1,2
Piauí,Roubo seguido de morte (latrocínio),fevereiro,3,6,4,1,5,4,1,3
Piauí,Roubo seguido de morte (latrocínio),janeiro,4,8,2,2,0,4,2,4
Piauí,Roubo seguido de morte (latrocínio),julho,4,3,4,9,0,4,3,2
Piauí,Roubo seguido de morte (latrocínio),junho,4,5,5,3,2,3,4,2
Piauí,Roubo seguido de morte (latrocínio),maio,5,3,4,2,4,2,4,2
Piauí,Roubo seguido de morte (latrocínio),março,1,1,5,6,9,7,3,1
Piauí,Roubo seguido de morte (latrocínio),novembro,4,4,3,5,0,2,9,1
Piauí,Roubo seguido de morte (latrocínio),outubro,3,2,4,2,1,4,3,3
Piauí,Roubo seguido de morte (latrocínio),setembro,4,1,6,3,4,2,3,2
Piauí,Tentativa de homicídio,abril,38,49,71,32,45,47,57,48
Piauí,Tentativa de homicídio,agosto,51,55,55,53,34,40,45,39
Piauí,Tentativa de homicídio,dezembro,66,68,41,56,61,26,52,45
Piauí,Tentativa de homicídio,fevereiro,45,56,59,51,43,52,0,30
Piauí,Tentativa de homicídio,janeiro,54,59,57,73,39,49,35,34
Piauí,Tentativa de homicídio,julho,42,58,58,43,36,32,51,43
Piauí,Tentativa de homicídio,junho,29,60,43,45,44,34,42,52
Piauí,Tentativa de homicídio,maio,69,60,41,30,55,42,54,52
Piauí,Tentativa de homicídio,março,47,60,45,50,60,40,48,40
Piauí,Tentativa de homicídio,novembro,71,63,56,44,56,38,46,48
Piauí,Tentativa de homicídio,outubro,57,74,49,45,34,58,47,48
Piauí,Tentativa de homicídio,setembro,56,74,60,42,51,46,57,62
Rio Grande do Norte,Estupro,abril,11,21,5,5,11,26,49,47
Rio Grande do Norte,Estupro,agosto,30,13,8,12,18,52,43,66
Rio Grande do Norte,Estupro,dezembro,23,8,10,25,47,48,45,84
Rio Grande do Norte,Estupro,fevereiro,26,21,8,3,2,46,31,38
Rio Grande do Norte,Estupro,janeiro,34,17,9,1,9,36,48,53
Rio Grande do Norte,Estupro,julho,2,28,6,8,18,38,60,64
Rio Grande do Norte,Estupro,junho,14,31,5,3,24,33,49,60
Rio Grande do Norte,Estupro,maio,25,19,6,4,15,32,45,68
Rio Grande do Norte,Estupro,março,30,23,11,9,7,29,29,72
Rio Grande do Norte,Estupro,novembro,30,13,6,21,31,40,54,79
Rio Grande do Norte,Estupro,outubro,43,4,10,9,41,48,57,73
Rio Grande do Norte,Estupro,setembro,14,8,5,9,12,38,41,71
Rio Grande do Norte,Furto de veículo,abril,65,129,108,86,64,35,59,63
Rio Grande do Norte,Furto de veículo,agosto,85,171,115,90,63,51,75,184
Rio Grande do Norte,Furto de veículo,dezembro,85,131,84,78,55,77,88,166
Rio Grande do Norte,Furto de veículo,fevereiro,63,135,94,69,67,66,82,42
Rio Grande do Norte,Furto de veículo,janeiro,105,120,120,100,53,72,83,69
Rio Grande do Norte,Furto de veículo,julho,82,148,131,101,89,43,61,86
Rio Grande do Norte,Furto de veículo,junho,102,130,134,108,70,33,62,87
Rio Grande do Norte,Furto de veículo,maio,86,147,122,91,80,28,66,79
Rio Grande do Norte,Furto de veículo,março,78,150,122,83,39,56,58,65
Rio Grande do Norte,Furto de veículo,novembro,67,145,90,77,62,74,73,186
Rio Grande do Norte,Furto de veículo,outubro,78,152,106,91,46,50,55,160
Rio Grande do Norte,Furto de veículo,setembro,76,145,103,69,7,45,59,176
Rio Grande do Norte,Homicídio doloso,abril,111,122,167,113,77,119,112,100
Rio Grande do Norte,Homicídio doloso,agosto,110,149,162,131,94,87,87,72
Rio Grande do Norte,Homicídio doloso,dezembro,119,137,154,76,108,109,68,77
Rio Grande do Norte,Homicídio doloso,fevereiro,94,141,152,138,79,105,78,91
Rio Grande do Norte,Homicídio doloso,janeiro,132,135,172,168,67,92,98,76
Rio Grande do Norte,Homicídio doloso,julho,127,137,173,133,77,87,91,94
Rio Grande do Norte,Homicídio doloso,junho,99,159,140,133,80,101,82,63
Rio Grande do Norte,Homicídio doloso,maio,119,162,168,91,88,107,87,81
Rio Grande do Norte,Homicídio doloso,março,128,158,153,120,100,99,119,73
Rio Grande do Norte,Homicídio doloso,novembro,127,138,121,96,82,101,94,87
Rio Grande do Norte,Homicídio doloso,outubro,118,166,130,122,78,122,69,79
Rio Grande do Norte,Homicídio doloso,setembro,114,141,170,99,97,85,79,88
Rio Grande do Norte,Lesão corporal seguida de morte,abril,2,13,30,27,16,17,3,2
Rio Grande do Norte,Lesão corporal seguida de morte,agosto,22,9,24,26,15,2,1,14
Rio Grande do Norte,Lesão corporal seguida de morte,dezembro,20,17,32,13,9,4,0,11
Rio Grande do Norte,Lesão corporal seguida de morte,fevereiro,7,4,28,27,15,13,5,1
Rio Grande do Norte,Lesão corporal seguida de morte,janeiro,11,2,31,26,39,8,1,3
Rio Grande do Norte,Lesão corporal seguida de morte,julho,11,14,24,22,8,4,1,9
Rio Grande do Norte,Lesão corporal seguida de morte,junho,4,11,15,27,12,4,2,7
Rio Grande do Norte,Lesão corporal seguida de morte,maio,7,9,20,15,18,8,2,0
Rio Grande do Norte,Lesão corporal seguida de morte,março,8,4,25,17,14,8,1,1
Rio Grande do Norte,Lesão corporal seguida de morte,novembro,23,19,20,16,13,5,0,12
Rio Grande do Norte,Lesão corporal seguida de morte,outubro,15,8,22,16,15,8,1,11
Rio Grande do Norte,Lesão corporal seguida de morte,setembro,6,9,30,16,18,1,2,6
Rio Grande do Norte,Roubo a instituição financeira,abril,0,5,2,2,0,1,0,0
Rio Grande do Norte,Roubo a instituição financeira,agosto,7,2,2,0,0,1,2,1
Rio Grande do Norte,Roubo a instituição financeira,dezembro,0,3,0,3,0,2,1,0
Rio Grande do Norte,Roubo a instituição financeira,fevereiro,9,7,3,0,3,0,1,0
Rio Grande do Norte,Roubo a instituição financeira,janeiro,7,1,2,0,0,0,2,3
Rio Grande do Norte,Roubo a instituição financeira,julho,4,6,3,4,0,0,3,0
Rio Grande do Norte,Roubo a instituição financeira,junho,4,2,2,1,0,1,1,0
Rio Grande do Norte,Roubo a instituição financeira,maio,3,0,1,2,0,1,0,1
Rio Grande do Norte,Roubo a instituição financeira,março,2,1,0,0,3,0,1,0
Rio Grande do Norte,Roubo a instituição financeira,novembro,7,4,0,0,0,0,2,3
Rio Grande do Norte,Roubo a instituição financeira,outubro,6,6,0,0,0,1,4,0
Rio Grande do Norte,Roubo a instituição financeira,setembro,6,3,1,3,0,2,0,0
Rio Grande do Norte,Roubo de carga,abril,0,2,0,1,4,0,0,1
Rio Grande do Norte,Roubo de carga,agosto,1,2,0,1,5,0,2,0
Rio Grande do Norte,Roubo de carga,dezembro,2,0,0,8,0,1,1,0
Rio Grande do Norte,Roubo de carga,fevereiro,1,0,0,1,0,0,0,0
Rio Grande do Norte,Roubo de carga,janeiro,0,2,10,0,0,0,1,1
Rio Grande do Norte,Roubo de carga,julho,0,3,0,0,3,0,1,0
Rio Grande do Norte,Roubo de carga,junho,0,1,10,3,3,0,0,0
Rio Grande do Norte,Roubo de carga,maio,1,2,0,0,3,0,0,1
Rio Grande do Norte,Roubo de carga,março,3,4,0,0,0,0,3,3
Rio Grande do Norte,Roubo de carga,novembro,7,1,0,3,0,2,4,1
Rio Grande do Norte,Roubo de carga,outubro,0,0,0,0,0,0,3,0
Rio Grande do Norte,Roubo de carga,setembro,0,0,0,0,0,2,1,1
Rio Grande do Norte,Roubo de veículo,abril,349,695,587,633,477,613,319,258
Rio Grande do Norte,Roubo de veículo,agosto,451,479,673,515,516,358,287,248
Rio Grande do Norte,Roubo de veículo,dezembro,407,494,649,458,501,398,307,231
Rio Grande do Norte,Roubo de veículo,fevereiro,327,558,529,599,106,545,370,227
Rio Grande do Norte,Roubo de veículo,janeiro,377,586,509,703,99,645,392,308
Rio Grande do Norte,Roubo de veículo,julho,367,608,669,583,525,346,351,245
Rio Grande do Norte,Roubo de veículo,junho,362,613,627,587,496,364,362,292
Rio Grande do Norte,Roubo de veículo,maio,379,588,674,577,531,438,361,300
Rio Grande do Norte,Roubo de veículo,março,302,650,590,689,114,585,377,279
Rio Grande do Norte,Roubo de veículo,novembro,423,596,478,607,543,411,375,252
Rio Grande do Norte,Roubo de veículo,outubro,390,562,443,528,481,447,370,302
Rio Grande do Norte,Roubo de veículo,setembro,353,595,564,503,124,386,317,190
Rio Grande do Norte,Roubo seguido de morte (latrocínio),abril,1,4,7,18,6,4,10,0
Rio Grande do Norte,Roubo seguido de morte (latrocínio),agosto,0,4,5,7,2,3,3,4
Rio Grande do Norte,Roubo seguido de morte (latrocínio),dezembro,5,3,9,7,9,5,1,3
Rio Grande do Norte,Roubo seguido de morte (latrocínio),fevereiro,6,8,7,3,4,12,8,0
Rio Grande do Norte,Roubo seguido de morte (latrocínio),janeiro,7,5,0,8,9,4,7,4
Rio Grande do Norte,Roubo seguido de morte (latrocínio),julho,3,4,10,7,7,2,3,2
Rio Grande do Norte,Roubo seguido de morte (latrocínio),junho,6,1,12,5,2,1,5,4
Rio Grande do Norte,Roubo seguido de morte (latrocínio),maio,4,1,8,14,12,10,2,2
Rio Grande do Norte,Roubo seguido de morte (latrocínio),março,3,7,5,10,4,7,4,2
Rio Grande do Norte,Roubo seguido de morte (latrocínio),novembro,13,5,10,14,3,5,3,7
Rio Grande do Norte,Roubo seguido de morte (latrocínio),outubro,7,3,5,10,4,5,3,2
Rio Grande do Norte,Roubo seguido de morte (latrocínio),setembro,3,3,5,5,4,4,5,2
Rio Grande do Norte,Tentativa de homicídio,abril,32,16,7,7,20,24,27,38
Rio Grande do Norte,Tentativa de homicídio,agosto,19,7,5,4,10,17,38,19
Rio Grande do Norte,Tentativa de homicídio,dezembro,14,9,2,11,16,28,65,30
Rio Grande do Norte,Tentativa de homicídio,fevereiro,35,9,8,0,1,31,16,35
Rio Grande do Norte,Tentativa de homicídio,janeiro,62,14,7,4,3,23,18,23
Rio Grande do Norte,Tentativa de homicídio,julho,8,19,9,6,12,19,35,30
Rio Grande do Norte,Tentativa de homicídio,junho,36,14,7,1,16,12,17,18
Rio Grande do Norte,Tentativa de homicídio,maio,24,11,12,2,25,20,25,38
Rio Grande do Norte,Tentativa de homicídio,março,54,18,13,6,0,20,19,19
Rio Grande do Norte,Tentativa de homicídio,novembro,12,4,1,33,0,8,28,34
Rio Grande do Norte,Tentativa de homicídio,outubro,13,6,1,1,0,11,24,33
Rio Grande do Norte,Tentativa de homicídio,setembro,9,11,3,0,0,19,26,28
Rio Grande do Sul,Estupro,abril,328,289,363,436,402,236,367,416
Rio Grande do Sul,Estupro,agosto,337,383,448,407,407,330,415,423
Rio Grande do Sul,Estupro,dezembro,433,420,534,473,456,380,392,444
Rio Grande do Sul,Estupro,fevereiro,374,393,380,469,409,411,392,337
Rio Grande do Sul,Estupro,janeiro,502,537,500,542,528,418,505,408
Rio Grande do Sul,Estupro,julho,317,363,367,387,353,293,361,445
Rio Grande do Sul,Estupro,junho,347,385,380,364,391,312,287,333
Rio Grande do Sul,Estupro,maio,348,300,362,400,339,294,323,349
Rio Grande do Sul,Estupro,março,378,422,410,472,420,359,396,413
Rio Grande do Sul,Estupro,novembro,324,414,469,379,438,401,414,457
Rio Grande do Sul,Estupro,outubro,372,382,474,448,460,428,412,458
Rio Grande do Sul,Estupro,setembro,328,327,450,409,393,337,372,421
Rio Grande do Sul,Furto de veículo,abril,1603,1641,1457,1272,1134,735,698,765
Rio Grande do Sul,Furto de veículo,agosto,1846,1847,1343,1184,1122,704,768,731
Rio Grande do Sul,Furto de veículo,dezembro,1588,1348,1339,1015,1073,639,708,781
Rio Grande do Sul,Furto de veículo,fevereiro,1611,1567,1374,1169,1076,1051,688,735
Rio Grande do Sul,Furto de veículo,janeiro,1644,1767,1548,1340,1061,1130,779,708
Rio Grande do Sul,Furto de veículo,julho,1650,1695,1393,1182,1019,677,828,787
Rio Grande do Sul,Furto de veículo,junho,1557,1624,1257,1212,1034,695,809,727
Rio Grande do Sul,Furto de veículo,maio,1670,1688,1579,1153,1173,794,749,761
Rio Grande do Sul,Furto de veículo,março,1661,1748,1522,1357,1171,942,707,811
Rio Grande do Sul,Furto de veículo,novembro,1766,1477,1314,1044,1063,688,659,748
Rio Grande do Sul,Furto de veículo,outubro,1940,1561,1426,1236,1053,718,775,779
Rio Grande do Sul,Furto de veículo,setembro,1883,1578,1341,1243,1126,642,746,680
Rio Grande do Sul,Homicídio doloso,abril,185,211,225,198,140,170,123,110
Rio Grande do Sul,Homicídio doloso,agosto,221,222,186,184,111,135,108,143
Rio Grande do Sul,Homicídio doloso,dezembro,221,261,228,152,171,132,144,149
Rio Grande do Sul,Homicídio doloso,fevereiro,211,249,267,187,143,168,137,134
Rio Grande do Sul,Homicídio doloso,janeiro,230,259,316,214,202,151,139,141
Rio Grande do Sul,Homicídio doloso,julho,150,231,178,156,136,130,129,114
Rio Grande do Sul,Homicídio doloso,junho,179,191,211,173,144,124,112,108
Rio Grande do Sul,Homicídio doloso,maio,196,209,212,152,131,162,124,118
Rio Grande do Sul,Homicídio doloso,março,239,206,253,222,140,146,131,148
Rio Grande do Sul,Homicídio doloso,novembro,206,234,197,176,127,117,123,137
Rio Grande do Sul,Homicídio doloso,outubro,198,205,192,161,129,164,123,132
Rio Grande do Sul,Homicídio doloso,setembro,246,196,243,173,125,106,127,137
Rio Grande do Sul,Lesão corporal seguida de morte,abril,5,1,1,3,1,1,1,1
Rio Grande do Sul,Lesão corporal seguida de morte,agosto,1,3,3,3,2,1,1,2
Rio Grande do Sul,Lesão corporal seguida de morte,dezembro,2,3,6,3,3,2,6,3
Rio Grande do Sul,Lesão corporal seguida de morte,fevereiro,1,6,1,3,2,2,2,3
Rio Grande do Sul,Lesão corporal seguida de morte,janeiro,2,2,2,2,2,2,3,3
Rio Grande do Sul,Lesão corporal seguida de morte,julho,1,1,2,4,2,0,2,4
Rio Grande do Sul,Lesão corporal seguida de morte,junho,3,1,2,1,2,2,3,3
Rio Grande do Sul,Lesão corporal seguida de morte,maio,6,1,4,1,4,3,2,2
Rio Grande do Sul,Lesão corporal seguida de morte,março,3,2,4,5,5,3,2,3
Rio Grande do Sul,Lesão corporal seguida de morte,novembro,1,2,2,0,3,2,3,1
Rio Grande do Sul,Lesão corporal seguida de morte,outubro,3,3,4,2,1,5,6,5
Rio Grande do Sul,Lesão corporal seguida de morte,setembro,3,2,3,3,1,4,3,3
Rio Grande do Sul,Roubo a instituição financeira,abril,6,5,7,3,5,0,2,1
Rio Grande do Sul,Roubo a instituição financeira,agosto,9,11,5,7,5,2,0,1
Rio Grande do Sul,Roubo a instituição financeira,dezembro,8,8,3,8,5,1,0,0
Rio Grande do Sul,Roubo a instituição financeira,fevereiro,5,7,8,5,9,1,0,0
Rio Grande do Sul,Roubo a instituição financeira,janeiro,6,9,6,3,2,1,2,0
Rio Grande do Sul,Roubo a instituição financeira,julho,9,3,6,10,3,0,1,0
Rio Grande do Sul,Roubo a instituição financeira,junho,4,2,5,4,4,1,0,0
Rio Grande do Sul,Roubo a instituição financeira,maio,3,3,1,10,5,3,3,1
Rio Grande do Sul,Roubo a instituição financeira,março,6,13,8,7,4,1,3,1
Rio Grande do Sul,Roubo a instituição financeira,novembro,8,3,8,10,0,0,1,1
Rio Grande do Sul,Roubo a instituição financeira,outubro,3,6,5,7,6,2,0,0
Rio Grande do Sul,Roubo a instituição financeira,setembro,9,6,6,6,4,2,1,0
Rio Grande do Sul,Roubo de carga,abril,14,23,26,20,21,18,17,12
Rio Grande do Sul,Roubo de carga,agosto,31,22,43,23,21,16,14,6
Rio Grande do Sul,Roubo de carga,dezembro,28,36,57,39,30,14,12,9
Rio Grande do Sul,Roubo de carga,fevereiro,15,40,30,40,33,15,14,16
Rio Grande do Sul,Roubo de carga,janeiro,17,22,23,67,48,28,13,9
Rio Grande do Sul,Roubo de carga,julho,10,29,30,25,29,17,15,7
Rio Grande do Sul,Roubo de carga,junho,17,34,35,25,24,16,16,11
Rio Grande do Sul,Roubo de carga,maio,25,20,23,26,26,19,14,13
Rio Grande do Sul,Roubo de carga,março,17,31,36,33,20,14,22,13
Rio Grande do Sul,Roubo de carga,novembro,23,20,32,34,26,17,12,10
Rio Grande do Sul,Roubo de carga,outubro,29,26,42,36,11,12,14,6
Rio Grande do Sul,Roubo de carga,setembro,35,28,37,28,17,13,10,10
Rio Grande do Sul,Roubo de veículo,abril,1296,1490,1517,1486,1011,803,426,332
Rio Grande do Sul,Roubo de veículo,agosto,1943,1419,1355,1280,922,535,316,363
Rio Grande do Sul,Roubo de veículo,dezembro,1520,1610,1321,1004,827,488,404,349
Rio Grande do Sul,Roubo de veículo,fevereiro,1191,1577,1619,1426,1104,906,474,366
Rio Grande do Sul,Roubo de veículo,janeiro,1318,1651,1756,1579,1203,902,549,389
Rio Grande do Sul,Roubo de veículo,julho,1369,1385,1342,1288,868,637,326,319
Rio Grande do Sul,Roubo de veículo,junho,1276,1423,1375,1366,865,671,388,356
Rio Grande do Sul,Roubo de veículo,maio,1366,1453,1517,1275,906,719,382,402
Rio Grande do Sul,Roubo de veículo,março,1479,1642,1757,1642,957,866,487,453
Rio Grande do Sul,Roubo de veículo,novembro,1546,1331,1524,1206,832,376,408,381
Rio Grande do Sul,Roubo de veículo,outubro,1708,1371,1489,1367,806,480,409,387
Rio Grande do Sul,Roubo de veículo,setembro,2126,1262,1287,1202,824,501,372,373
Rio Grande do Sul,Roubo seguido de morte (latrocínio),abril,10,19,9,13,5,7,3,8
Rio Grande do Sul,Roubo seguido de morte (latrocínio),agosto,15,10,9,8,9,5,4,3
Rio Grande do Sul,Roubo seguido de morte (latrocínio),dezembro,11,11,9,8,7,5,10,4
Rio Grande do Sul,Roubo seguido de morte (latrocínio),fevereiro,12,25,13,5,3,8,1,5
Rio Grande do Sul,Roubo seguido de morte (latrocínio),janeiro,8,12,25,8,8,6,6,4
